Zip,City,State,Lat,Long
41421,ELKFORK,KY,37.98553724,-83.1610328
41425,EZEL,KY,37.88386015,-83.43179237
41464,ROYALTON,KY,37.6330732,-82.95665257
41465,SALYERSVILLE,KY,37.74329797,-83.04461598
41472,WEST LIBERTY,KY,37.93384371,-83.244878
41501,PIKEVILLE,KY,37.48051427,-82.5212827
41503,SOUTH WILLIAMSON,KY,37.66840261,-82.28790995
41512,ASHCAMP,KY,37.25428731,-82.48168965
41513,BELCHER,KY,37.3528797,-82.3498025
41514,BELFRY,KY,37.65685473,-82.30315237
41519,CANADA,KY,37.58782481,-82.32401022
41522,ELKHORN CITY,KY,37.32336788,-82.42386055
41524,FEDSCREEK,KY,37.41327298,-82.23604524
41527,FOREST HILLS,KY,37.64083711,-82.28390124
41528,FREEBURN,KY,37.55109941,-82.13797306
41531,HARDY,KY,37.59890833,-82.23367881
41534,HELLIER,KY,37.27420884,-82.48752906
41535,HUDDY,KY,37.59804597,-82.27685833
41537,JENKINS,KY,37.20827509,-82.61902385
41539,KIMPER,KY,37.50468499,-82.33016094
41540,LICK CREEK,KY,37.38166341,-82.30163189
41543,MC ANDREWS,KY,37.55524101,-82.27820185
41544,MC CARR,KY,37.59886011,-82.17422469
41547,MAJESTIC,KY,37.53942153,-82.10181011
41548,MOUTHCARD,KY,37.3749158,-82.25228384
41553,PHELPS,KY,37.49257997,-82.16075748
41554,PHYLLIS,KY,37.45139499,-82.31746351
41555,PINSONFORK,KY,37.54390639,-82.25813759
41557,RACCOON,KY,37.49622312,-82.42984858
41558,RANSOM,KY,37.54097335,-82.20936586
41559,REGINA,KY,37.37479712,-82.39559065
41560,ROBINSON CREEK,KY,37.39255384,-82.5604608
41562,SHELBIANA,KY,37.3988238,-82.47049764
41563,SHELBY GAP,KY,37.22458032,-82.53600473
41564,SIDNEY,KY,37.59741759,-82.35848092
41566,STEELE,KY,37.40594776,-82.19505174
41567,STONE,KY,37.57705225,-82.27458503
41568,STOPOVER,KY,37.49935148,-82.07719638
41571,VARNEY,KY,37.62818708,-82.43237824
41572,VIRGIE,KY,37.32687866,-82.62814766
41601,ALLEN,KY,37.61172929,-82.72294291
41602,AUXIER,KY,37.73545594,-82.76185906
41603,BANNER,KY,37.56733665,-82.68583216
41604,BEAVER,KY,37.38483128,-82.67677719
41605,BETSY LAYNE,KY,37.55537506,-82.6283584
41606,BEVINSVILLE,KY,37.34016775,-82.73632174
41607,BLUE RIVER,KY,37.63001896,-82.83898845
41612,BYPRO,KY,37.35656133,-82.71986897
41615,DANA,KY,37.54683481,-82.68258302
41616,DAVID,KY,37.58915247,-82.8734377
41619,DRIFT,KY,37.4836435,-82.7493166
41621,DWALE,KY,37.63160213,-82.72850036
41622,EASTERN,KY,37.51393614,-82.81757011
41630,GARRETT,KY,37.47259306,-82.8416813
41631,GRETHEL,KY,37.46905471,-82.65867428
41632,GUNLOCK,KY,37.56254244,-82.96962775
41635,HAROLD,KY,37.49088649,-82.62895559
41636,HI HAT,KY,37.39969695,-82.74036461
41640,HUEYSVILLE,KY,37.49795467,-82.87260246
41642,IVEL,KY,37.59017023,-82.65854962
41643,LACKEY,KY,37.4593,-82.7937
41645,LANGLEY,KY,37.5333839,-82.78942529
41647,MC DOWELL,KY,37.43408296,-82.71716231
41649,MARTIN,KY,37.56749799,-82.76587341
41650,MELVIN,KY,37.3469106,-82.68384486
41651,MINNIE,KY,37.46694075,-82.75366765
41653,PRESTONSBURG,KY,37.66200736,-82.77142087
41655,PRINTER,KY,37.51528009,-82.73147002
41659,STANVILLE,KY,37.56970263,-82.62051015
41660,TEABERRY,KY,37.41497824,-82.63959741
41663,TRAM,KY,37.57119281,-82.64714087
41666,WAYLAND,KY,37.44610848,-82.80529635
41667,WEEKSBURY,KY,37.3191204,-82.69039687
41669,WHEELWRIGHT,KY,37.3349593,-82.71831684
41701,HAZARD,KY,37.27528816,-83.19245387
41712,ARY,KY,37.37273177,-83.14455555
41714,BEAR BRANCH,KY,37.17544335,-83.50984542
41719,BONNYMAN,KY,37.2946713,-83.24274144
41721,BUCKHORN,KY,37.31659698,-83.4868926
41722,BULAN,KY,37.33697778,-83.12997006
41723,BUSY,KY,37.26487617,-83.30613831
41725,CARRIE,KY,37.31793163,-83.04242731
41727,CHAVIES,KY,37.36997794,-83.28054634
41731,CORNETTSVILLE,KY,37.10474551,-83.0653554
41735,DELPHIA,KY,37.02604809,-83.08915605
41740,EMMALENA,KY,37.35653071,-83.04697043
41745,GAYS CREEK,KY,37.33851202,-83.42670843
41746,HAPPY,KY,37.21221743,-83.10835895
41749,HYDEN,KY,37.17568044,-83.39899512
41751,JEFF,KY,37.21388388,-83.13658361
41754,KRYPTON,KY,37.29880753,-83.32665491
41759,SASSAFRAS,KY,37.2292078,-83.03482771
41760,SCUDDY,KY,37.196834,-83.08403509
41762,SIZEROCK,KY,37.23058328,-83.45664985
41763,SLEMP,KY,37.06923733,-83.11872084
41764,SMILAX,KY,37.1230228,-83.25864025
41766,THOUSANDSTICKS,KY,37.18661074,-83.43862942
41772,VEST,KY,37.40281552,-83.04152534
41773,VICCO,KY,37.22912395,-83.02420911
41774,VIPER,KY,37.15588756,-83.13485103
41775,WENDOVER,KY,37.10696448,-83.34401155
41776,WOOTON,KY,37.12989451,-83.27320007
41777,YEADDISS,KY,37.06032226,-83.24207991
41804,BLACKEY,KY,37.14801589,-82.97655284
41812,DEANE,KY,37.24753785,-82.75046276
41815,ERMINE,KY,37.15426607,-82.79775109
41817,GARNER,KY,37.37119842,-82.89602923
41819,GORDON,KY,36.99040486,-83.06172202
41821,HALLIE,KY,37.08650526,-83.01019335
41822,HINDMAN,KY,37.32620523,-82.97081861
41824,ISOM,KY,37.18677863,-82.87215459
41825,JACKHORN,KY,37.22351183,-82.70502315
41826,JEREMIAH,KY,37.17435036,-82.92227743
41828,KITE,KY,37.30829243,-82.79374454
41831,LEBURN,KY,37.37972115,-82.94710577
41832,LETCHER,KY,37.14737043,-82.95245129
41833,LINEFORK,KY,37.03043878,-82.97006325
41834,LITTCARR,KY,37.27857109,-82.94309315
41835,MC ROBERTS,KY,37.21233126,-82.67010405
41836,MALLIE,KY,37.25522202,-82.9047281
41837,MAYKING,KY,37.12697266,-82.74934869
41838,MILLSTONE,KY,37.18921887,-82.74860426
41839,MOUSIE,KY,37.41488853,-82.88716996
41840,NEON,KY,37.19604148,-82.7113686
41843,PINE TOP,KY,37.27531976,-82.85966726
41844,PIPPA PASSES,KY,37.3282572,-82.86964487
41845,PREMIUM,KY,37.1409766,-82.89836022
41847,REDFOX,KY,37.21711971,-82.92560376
41848,ROXANA,KY,37.116049,-82.95310567
41849,SECO,KY,37.17319484,-82.73322323
41855,THORNTON,KY,37.19179464,-82.79258865
41858,WHITESBURG,KY,37.13418159,-82.83487152
41859,DEMA,KY,37.39086299,-82.79047831
41861,RAVEN,KY,37.39935555,-82.8162777
41862,TOPMOST,KY,37.35226766,-82.79174739
42001,PADUCAH,KY,37.06045683,-88.66875872
42003,PADUCAH,KY,37.03381504,-88.59546425
42020,ALMO,KY,36.69404634,-88.29919925
42021,ARLINGTON,KY,36.79850274,-88.9838031
42023,BARDWELL,KY,36.87155516,-88.96957501
42024,BARLOW,KY,37.05765613,-89.03503191
42025,BENTON,KY,36.86856404,-88.33779566
42027,BOAZ,KY,36.92602017,-88.6309543
42028,BURNA,KY,37.2394374,-88.3533577
42029,CALVERT CITY,KY,37.00220165,-88.38379553
42031,CLINTON,KY,36.67174298,-88.98089322
42032,COLUMBUS,KY,36.75450749,-89.10216126
42035,CUNNINGHAM,KY,36.90653367,-88.84640379
42036,DEXTER,KY,36.7236526,-88.23782265
42038,EDDYVILLE,KY,37.0497148,-88.04233849
42039,FANCY FARM,KY,36.79839849,-88.81468486
42040,FARMINGTON,KY,36.63515227,-88.49814254
42041,FULTON,KY,36.5253836,-88.87771124
42044,GILBERTSVILLE,KY,36.94649328,-88.26044361
42045,GRAND RIVERS,KY,37.0527904,-88.25697167
42047,HAMPTON,KY,37.29525521,-88.37900745
42048,HARDIN,KY,36.77076218,-88.24991121
42049,HAZEL,KY,36.51596763,-88.31803495
42050,HICKMAN,KY,36.56036934,-89.17763569
42051,HICKORY,KY,36.85440128,-88.64956136
42053,KEVIL,KY,37.08445294,-88.86706475
42054,KIRKSEY,KY,36.71777449,-88.42352346
42055,KUTTAWA,KY,37.05678387,-88.1546385
42056,LA CENTER,KY,37.07748304,-88.96556229
42058,LEDBETTER,KY,37.04953299,-88.48570938
42064,MARION,KY,37.33370646,-88.09307547
42066,MAYFIELD,KY,36.73108178,-88.64082224
42069,MELBER,KY,36.92317905,-88.75438712
42071,MURRAY,KY,36.61642617,-88.30659872
42076,NEW CONCORD,KY,36.55390424,-88.09071878
42078,SALEM,KY,37.28623398,-88.26503812
42079,SEDALIA,KY,36.57864632,-88.58133271
42081,SMITHLAND,KY,37.15744163,-88.38056112
42082,SYMSONIA,KY,36.91290824,-88.50788291
42083,TILINE,KY,37.15906492,-88.26758239
42085,WATER VALLEY,KY,36.566222,-88.79539471
42086,WEST PADUCAH,KY,37.07704284,-88.76576793
42087,WICKLIFFE,KY,36.9749598,-89.03126937
42088,WINGO,KY,36.63000559,-88.74573087
42101,BOWLING GREEN,KY,37.00246613,-86.45611239
42103,BOWLING GREEN,KY,36.96480234,-86.39245924
42104,BOWLING GREEN,KY,36.92886846,-86.4472145
42120,ADOLPHUS,KY,36.67247003,-86.27070445
42122,ALVATON,KY,36.86683828,-86.356219
42123,AUSTIN,KY,36.82096338,-85.99964011
42124,BEAUMONT,KY,36.86602471,-85.64711609
42127,CAVE CITY,KY,37.1216437,-85.94206626
42129,EDMONTON,KY,36.99103788,-85.60600459
42130,EIGHTY EIGHT,KY,36.91458251,-85.79212309
42131,ETOILE,KY,36.82806565,-85.91143008
42133,FOUNTAIN RUN,KY,36.72893348,-85.9622897
42134,FRANKLIN,KY,36.72553108,-86.56527807
42140,GAMALIEL,KY,36.65181421,-85.80993416
42141,GLASGOW,KY,36.98033448,-85.9175986
42151,HESTAND,KY,36.65106174,-85.58057628
42154,KNOB LICK,KY,37.05204849,-85.72583194
42156,LUCAS,KY,36.85589819,-86.04344282
42157,MOUNT HERMON,KY,36.78673262,-85.81600307
42159,OAKLAND,KY,36.98821235,-86.24313822
42160,PARK CITY,KY,37.07346405,-86.06615874
42163,ROCKY HILL,KY,37.08191962,-86.13908672
42164,SCOTTSVILLE,KY,36.7674123,-86.19256354
42166,SUMMER SHADE,KY,36.88344549,-85.70821896
42167,TOMPKINSVILLE,KY,36.71240919,-85.70001261
42170,WOODBURN,KY,36.83930066,-86.55846723
42171,SMITHS GROVE,KY,37.04886061,-86.17556286
42202,ADAIRVILLE,KY,36.67792069,-86.86578262
42204,ALLENSVILLE,KY,36.69681726,-87.07846187
42206,AUBURN,KY,36.8800895,-86.723901
42207,BEE SPRING,KY,37.30203443,-86.28149543
42210,BROWNSVILLE,KY,37.20528722,-86.28654757
42211,CADIZ,KY,36.84066593,-87.85422021
42214,CENTER,KY,37.13074402,-85.67924254
42215,CERULEAN,KY,36.96921796,-87.66711317
42217,CROFTON,KY,37.03742814,-87.48797642
42220,ELKTON,KY,36.85941563,-87.17271986
42223,FORT CAMPBELL,KY,36.6321037,-87.45044513
42232,GRACEY,KY,36.86187067,-87.65878501
42234,GUTHRIE,KY,36.68319867,-87.17151734
42236,HERNDON,KY,36.72017153,-87.62148292
42240,HOPKINSVILLE,KY,36.86341551,-87.49217679
42252,JETSON,KY,37.25106381,-86.51395868
42254,LA FAYETTE,KY,36.66313593,-87.65746558
42256,LEWISBURG,KY,37.00728996,-86.96902021
42259,MAMMOTH CAVE,KY,37.27913039,-86.19162232
42261,MORGANTOWN,KY,37.2284364,-86.67615911
42262,OAK GROVE,KY,36.66021574,-87.41645054
42265,OLMSTEAD,KY,36.74425558,-87.0019423
42266,PEMBROKE,KY,36.78014965,-87.35141142
42273,ROCHESTER,KY,37.19826217,-86.85961165
42274,ROCKFIELD,KY,36.9368429,-86.5891865
42275,ROUNDHILL,KY,37.22484161,-86.44227257
42276,RUSSELLVILLE,KY,36.85415666,-86.88483111
42280,SHARON GROVE,KY,36.93441793,-87.10615787
42285,SWEEDEN,KY,37.25791575,-86.28600361
42286,TRENTON,KY,36.72276223,-87.26829022
42301,OWENSBORO,KY,37.75068665,-87.15553117
42303,OWENSBORO,KY,37.75543915,-87.07473377
42320,BEAVER DAM,KY,37.39173321,-86.87022591
42321,BEECH CREEK,KY,37.1767069,-87.05418444
42323,BEECHMONT,KY,37.17441227,-87.03514451
42324,BELTON,KY,37.14533111,-87.01233656
42325,BREMEN,KY,37.33485978,-87.24217503
42326,BROWDER,KY,37.19609942,-87.01554904
42327,CALHOUN,KY,37.57162581,-87.26300054
42328,CENTERTOWN,KY,37.41598129,-87.00942497
42330,CENTRAL CITY,KY,37.30812704,-87.13326697
42333,CROMWELL,KY,37.35811801,-86.76386063
42337,DRAKESBORO,KY,37.21082887,-87.03488528
42338,DUNDEE,KY,37.56000797,-86.77030385
42339,DUNMOR,KY,37.09970317,-86.97530614
42343,FORDSVILLE,KY,37.63176803,-86.71131664
42344,GRAHAM,KY,37.24292603,-87.29105117
42345,GREENVILLE,KY,37.18997228,-87.18595327
42347,HARTFORD,KY,37.49115376,-86.90209299
42348,HAWESVILLE,KY,37.8477953,-86.7682558
42349,HORSE BRANCH,KY,37.44093826,-86.6832391
42350,ISLAND,KY,37.44646101,-87.1676375
42351,LEWISPORT,KY,37.91082007,-86.89010302
42352,LIVERMORE,KY,37.5082246,-87.10869911
42354,MC HENRY,KY,37.38165946,-86.92542436
42355,MACEO,KY,37.84986679,-86.98113892
42361,OLATON,KY,37.51444604,-86.70042534
42366,PHILPOT,KY,37.73023458,-86.95271017
42367,POWDERLY,KY,37.23981676,-87.16072259
42368,REYNOLDS STATION,KY,37.70590525,-86.75633678
42369,ROCKPORT,KY,37.34031653,-86.99231581
42371,RUMSEY,KY,37.50806157,-87.2800646
42372,SACRAMENTO,KY,37.40532898,-87.27120393
42376,UTICA,KY,37.62943907,-87.06230842
42378,WHITESVILLE,KY,37.66565605,-86.87594966
42404,CLAY,KY,37.48068722,-87.83187248
42406,CORYDON,KY,37.72139347,-87.68694498
42408,DAWSON SPRINGS,KY,37.18379012,-87.68568438
42409,DIXON,KY,37.53366285,-87.69643851
42410,EARLINGTON,KY,37.27201955,-87.50964111
42411,FREDONIA,KY,37.20610686,-88.03418551
42413,HANSON,KY,37.4244592,-87.49506155
42420,HENDERSON,KY,37.83191528,-87.56113235
42431,MADISONVILLE,KY,37.33193025,-87.49728388
42436,MANITOU,KY,37.40375061,-87.56523654
42437,MORGANFIELD,KY,37.67265356,-87.91192145
42441,NEBO,KY,37.36963888,-87.65775504
42442,NORTONVILLE,KY,37.17941965,-87.4671084
42445,PRINCETON,KY,37.1156857,-87.87583877
42450,PROVIDENCE,KY,37.39514414,-87.76293699
42451,REED,KY,37.85892381,-87.3780061
42452,ROBARDS,KY,37.69218462,-87.5351555
42453,SAINT CHARLES,KY,37.16320295,-87.59101985
42455,SEBREE,KY,37.59547206,-87.54301891
42456,SLAUGHTERS,KY,37.50506016,-87.50199007
42458,SPOTTSVILLE,KY,37.85430255,-87.42736819
42459,STURGIS,KY,37.55548241,-87.99694881
42461,UNIONTOWN,KY,37.76679367,-87.90942033
42462,WAVERLY,KY,37.74072089,-87.80976565
42464,WHITE PLAINS,KY,37.18169376,-87.3764251
42501,SOMERSET,KY,37.06994084,-84.56463972
42503,SOMERSET,KY,37.08997786,-84.61732302
42516,BETHELRIDGE,KY,37.224091,-84.78036871
42518,BRONSTON,KY,36.96464149,-84.63205677
42519,BURNSIDE,KY,36.96043343,-84.55896296
42528,DUNNVILLE,KY,37.18630792,-85.01205908
42533,FERGUSON,KY,37.06794659,-84.60000688
42539,LIBERTY,KY,37.3058032,-84.95067773
42541,MIDDLEBURG,KY,37.36614409,-84.80585773
42544,NANCY,KY,37.03693363,-84.79860428
42553,SCIENCE HILL,KY,37.17375702,-84.65194681
42565,WINDSOR,KY,37.14185235,-84.90849837
42566,YOSEMITE,KY,37.29825401,-84.79066033
42567,EUBANK,KY,37.25804049,-84.61594656
42602,ALBANY,KY,36.7160929,-85.13502718
42603,ALPHA,KY,36.77325267,-85.00493598
42629,JAMESTOWN,KY,36.96572872,-85.08646429
42633,MONTICELLO,KY,36.83544086,-84.84327422
42634,PARKERS LAKE,KY,36.86261093,-84.40285747
42635,PINE KNOT,KY,36.66984893,-84.40689132
42642,RUSSELL SPRINGS,KY,37.05675469,-85.05393833
42647,STEARNS,KY,36.7065477,-84.52494303
42649,STRUNK,KY,36.63476022,-84.43017617
42653,WHITLEY CITY,KY,36.75262286,-84.4620206
42701,ELIZABETHTOWN,KY,37.71086697,-85.86184018
42712,BIG CLIFTY,KY,37.54650457,-86.14093431
42713,BONNIEVILLE,KY,37.37816655,-85.89464786
42715,BREEDING,KY,36.95068419,-85.41450775
42716,BUFFALO,KY,37.48836716,-85.65777181
42717,BURKESVILLE,KY,36.77365328,-85.38533553
42718,CAMPBELLSVILLE,KY,37.35562026,-85.35298848
42721,CANEYVILLE,KY,37.4204757,-86.48453047
42722,CANMER,KY,37.26923057,-85.72490151
42724,CECILIA,KY,37.66353926,-86.01657613
42726,CLARKSON,KY,37.42233512,-86.16675954
42728,COLUMBIA,KY,37.10859683,-85.28250418
42729,CUB RUN,KY,37.3082242,-86.10770994
42732,EASTVIEW,KY,37.60481286,-86.10276145
42733,ELK HORN,KY,37.33208347,-85.18628837
42740,GLENDALE,KY,37.60289397,-85.91093834
42741,GLENS FORK,KY,36.99693227,-85.25275728
42742,GRADYVILLE,KY,37.07912667,-85.45921456
42743,GREENSBURG,KY,37.243945,-85.52481004
42746,HARDYVILLE,KY,37.21344837,-85.74054228
42748,HODGENVILLE,KY,37.56843208,-85.72318324
42749,HORSE CAVE,KY,37.18459126,-85.88252882
42753,KNIFLEY,KY,37.23724168,-85.17954338
42754,LEITCHFIELD,KY,37.48636354,-86.30460065
42757,MAGNOLIA,KY,37.40857763,-85.7263158
42762,MILLWOOD,KY,37.453475,-86.39110989
42764,MOUNT SHERMAN,KY,37.44164468,-85.6309566
42765,MUNFORDVILLE,KY,37.29656978,-85.91194065
42776,SONORA,KY,37.51913863,-85.90383643
42782,SUMMERSVILLE,KY,37.35217031,-85.62473539
42784,UPTON,KY,37.45348097,-85.91642483
42788,WHITE MILLS,KY,37.53623389,-86.02894695
43001,ALEXANDRIA,OH,40.09406176,-82.6128269
43003,ASHLEY,OH,40.4089842,-82.96491453
43004,BLACKLICK,OH,40.00444722,-82.79560182
43006,BRINKHAVEN,OH,40.46026315,-82.14999229
43009,CABLE,OH,40.16288242,-83.63722457
43011,CENTERBURG,OH,40.31048802,-82.68757002
43013,CROTON,OH,40.2349776,-82.6889791
43014,DANVILLE,OH,40.47098952,-82.26325138
43015,DELAWARE,OH,40.28309432,-83.07291227
43016,DUBLIN,OH,40.09107404,-83.14102162
43017,DUBLIN,OH,40.11060836,-83.12554012
43019,FREDERICKTOWN,OH,40.49001433,-82.56159064
43021,GALENA,OH,40.20677725,-82.90562359
43022,GAMBIER,OH,40.34112488,-82.34710852
43023,GRANVILLE,OH,40.05996567,-82.53399335
43025,HEBRON,OH,39.96108261,-82.49674807
43026,HILLIARD,OH,40.02223177,-83.15438965
43028,HOWARD,OH,40.42952249,-82.33541862
43029,IRWIN,OH,40.09566393,-83.45843517
43031,JOHNSTOWN,OH,40.15449622,-82.67696483
43035,LEWIS CENTER,OH,40.17380796,-82.99908323
43037,MARTINSBURG,OH,40.27653431,-82.32247451
43040,MARYSVILLE,OH,40.24374186,-83.3684281
43044,MECHANICSBURG,OH,40.05860814,-83.57383486
43045,MILFORD CENTER,OH,40.18308528,-83.44521826
43046,MILLERSPORT,OH,39.90559979,-82.53123193
43050,MOUNT VERNON,OH,40.38959144,-82.48144112
43054,NEW ALBANY,OH,40.08379543,-82.82224386
43055,NEWARK,OH,40.07376282,-82.41364181
43056,HEATH,OH,40.01991226,-82.39763134
43060,NORTH LEWISBURG,OH,40.21884853,-83.56924497
43061,OSTRANDER,OH,40.27730725,-83.19987635
43062,PATASKALA,OH,39.9982122,-82.68480557
43064,PLAIN CITY,OH,40.1262351,-83.24335417
43065,POWELL,OH,40.16849837,-83.0887058
43066,RADNOR,OH,40.38777341,-83.1585172
43067,RAYMOND,OH,40.34676041,-83.46231155
43068,REYNOLDSBURG,OH,39.95255358,-82.80020236
43071,SAINT LOUISVILLE,OH,40.18236871,-82.35987798
43072,SAINT PARIS,OH,40.1187411,-83.95917127
43074,SUNBURY,OH,40.2643932,-82.86566112
43076,THORNVILLE,OH,39.90906597,-82.418768
43078,URBANA,OH,40.10643481,-83.76120141
43080,UTICA,OH,40.24111009,-82.43192128
43081,WESTERVILLE,OH,40.10791511,-82.90768003
43082,WESTERVILLE,OH,40.15336565,-82.91194016
43084,WOODSTOCK,OH,40.16286671,-83.54599329
43085,COLUMBUS,OH,40.10332121,-83.01042036
43102,AMANDA,OH,39.6246638,-82.75878068
43103,ASHVILLE,OH,39.72211441,-82.95583518
43105,BALTIMORE,OH,39.86218701,-82.62524944
43106,BLOOMINGBURG,OH,39.63021046,-83.40714737
43107,BREMEN,OH,39.69658976,-82.41880887
43110,CANAL WINCHESTER,OH,39.86684618,-82.8155462
43112,CARROLL,OH,39.79425525,-82.71184621
43113,CIRCLEVILLE,OH,39.60153851,-82.93185528
43115,CLARKSBURG,OH,39.4891723,-83.15118732
43116,COMMERCIAL POINT,OH,39.77435954,-83.06016356
43119,GALLOWAY,OH,39.94131939,-83.17089132
43123,GROVE CITY,OH,39.87909734,-83.08016347
43125,GROVEPORT,OH,39.86759971,-82.88998655
43128,JEFFERSONVILLE,OH,39.65725398,-83.56904424
43130,LANCASTER,OH,39.72157404,-82.60673092
43135,LAURELVILLE,OH,39.47587234,-82.71060498
43136,LITHOPOLIS,OH,39.80770813,-82.81682965
43137,LOCKBOURNE,OH,39.81318037,-82.98596884
43138,LOGAN,OH,39.53631759,-82.41057204
43140,LONDON,OH,39.9044354,-83.43319383
43143,MOUNT STERLING,OH,39.7151182,-83.27442956
43145,NEW HOLLAND,OH,39.55910864,-83.26445637
43146,ORIENT,OH,39.78936994,-83.12070704
43147,PICKERINGTON,OH,39.90215086,-82.76244538
43148,PLEASANTVILLE,OH,39.8214158,-82.50692677
43149,ROCKBRIDGE,OH,39.5468164,-82.56830541
43150,RUSHVILLE,OH,39.77282973,-82.41038156
43152,SOUTH BLOOMINGVILLE,OH,39.393015,-82.62189017
43153,SOUTH SOLON,OH,39.73500986,-83.57213454
43154,STOUTSVILLE,OH,39.60276261,-82.82607718
43155,SUGAR GROVE,OH,39.62892627,-82.5280321
43160,WASHINGTON COURT HOUSE,OH,39.53541527,-83.4367924
43162,WEST JEFFERSON,OH,39.941722,-83.2883021
43164,WILLIAMSPORT,OH,39.59920981,-83.12363034
43201,COLUMBUS,OH,39.99315003,-83.00501333
43202,COLUMBUS,OH,40.0204926,-83.01288968
43203,COLUMBUS,OH,39.97129211,-82.9687397
43204,COLUMBUS,OH,39.95674191,-83.07950828
43205,COLUMBUS,OH,39.95833773,-82.964783
43206,COLUMBUS,OH,39.94340026,-82.97844147
43207,COLUMBUS,OH,39.90023484,-82.96768486
43209,COLUMBUS,OH,39.95594516,-82.92739456
43210,COLUMBUS,OH,39.99975772,-83.01385095
43211,COLUMBUS,OH,40.01305235,-82.97305439
43212,COLUMBUS,OH,39.98776239,-83.0416055
43213,COLUMBUS,OH,39.9681117,-82.87198562
43214,COLUMBUS,OH,40.05479663,-83.01948272
43215,COLUMBUS,OH,39.96688996,-83.00398851
43217,COLUMBUS,OH,39.8275657,-82.94382733
43219,COLUMBUS,OH,40.00943988,-82.93227367
43220,COLUMBUS,OH,40.05210151,-83.06727749
43221,COLUMBUS,OH,40.0247868,-83.08108431
43222,COLUMBUS,OH,39.95758896,-83.0317224
43223,COLUMBUS,OH,39.93709887,-83.04912054
43224,COLUMBUS,OH,40.0429877,-82.96870607
43227,COLUMBUS,OH,39.94460095,-82.89135149
43228,COLUMBUS,OH,39.95115435,-83.1268847
43229,COLUMBUS,OH,40.08410209,-82.97273854
43230,COLUMBUS,OH,40.04481041,-82.87609967
43231,COLUMBUS,OH,40.0796812,-82.93889148
43232,COLUMBUS,OH,39.92410499,-82.86545508
43235,COLUMBUS,OH,40.10051964,-83.05815952
43240,COLUMBUS,OH,40.14578068,-82.98559914
43302,MARION,OH,40.58351551,-83.12132293
43310,BELLE CENTER,OH,40.51931695,-83.79084117
43311,BELLEFONTAINE,OH,40.35770474,-83.75365405
43314,CALEDONIA,OH,40.63147897,-82.96543636
43315,CARDINGTON,OH,40.48645376,-82.87109068
43316,CAREY,OH,40.95371779,-83.38226976
43318,DE GRAFF,OH,40.31094136,-83.91333916
43319,EAST LIBERTY,OH,40.29911749,-83.57627158
43320,EDISON,OH,40.58397731,-82.8917082
43321,FULTON,OH,40.4631484,-82.82865608
43323,HARPSTER,OH,40.74002852,-83.23298294
43324,HUNTSVILLE,OH,40.46574442,-83.83646152
43326,KENTON,OH,40.6454252,-83.60428287
43331,LAKEVIEW,OH,40.50489578,-83.90165712
43332,LA RUE,OH,40.58421738,-83.38024566
43333,LEWISTOWN,OH,40.43478472,-83.9090526
43334,MARENGO,OH,40.40123011,-82.79957399
43337,MORRAL,OH,40.6772576,-83.22377468
43338,MOUNT GILEAD,OH,40.56354315,-82.78517607
43340,MOUNT VICTORY,OH,40.54066478,-83.49979435
43341,NEW BLOOMINGTON,OH,40.59342537,-83.31541582
43342,PROSPECT,OH,40.47243265,-83.17778832
43343,QUINCY,OH,40.30410843,-83.97529503
43344,RICHWOOD,OH,40.43000343,-83.32476896
43345,RIDGEWAY,OH,40.51659363,-83.57924908
43347,RUSHSYLVANIA,OH,40.47469339,-83.66271134
43348,RUSSELLS POINT,OH,40.46925751,-83.88512903
43351,UPPER SANDUSKY,OH,40.82901542,-83.28567851
43356,WALDO,OH,40.46556511,-83.05353917
43357,WEST LIBERTY,OH,40.25941258,-83.74762595
43358,WEST MANSFIELD,OH,40.41124715,-83.52411391
43359,WHARTON,OH,40.87147021,-83.45271314
43360,ZANESFIELD,OH,40.32116361,-83.64193309
43402,BOWLING GREEN,OH,41.38099981,-83.65477147
43406,BRADNER,OH,41.33057891,-83.4382517
43407,BURGOON,OH,41.27411267,-83.24524693
43410,CLYDE,OH,41.3022584,-82.97453659
43412,CURTICE,OH,41.62998238,-83.32528358
43413,CYGNET,OH,41.24100541,-83.64200356
43416,ELMORE,OH,41.47883274,-83.28106785
43420,FREMONT,OH,41.34855306,-83.11637863
43430,GENOA,OH,41.52846777,-83.36728226
43431,GIBSONBURG,OH,41.38470405,-83.3297384
43432,GRAYTOWN,OH,41.55785961,-83.25227576
43435,HELENA,OH,41.32537133,-83.31128464
43436,ISLE SAINT GEORGE,OH,41.7195188,-82.8200921
43440,LAKESIDE MARBLEHEAD,OH,41.52937364,-82.76966219
43442,LINDSEY,OH,41.41920639,-83.22176533
43443,LUCKEY,OH,41.45979435,-83.46453378
43445,MARTIN,OH,41.58372939,-83.30474453
43447,MILLBURY,OH,41.56715976,-83.42949248
43449,OAK HARBOR,OH,41.53341407,-83.13602218
43450,PEMBERVILLE,OH,41.40820813,-83.47846899
43451,PORTAGE,OH,41.31463039,-83.62869859
43452,PORT CLINTON,OH,41.52934326,-82.90623903
43457,RISINGSUN,OH,41.27055235,-83.42656653
43460,ROSSFORD,OH,41.60347714,-83.56356605
43462,RUDOLPH,OH,41.28483564,-83.68652004
43464,VICKERY,OH,41.40913332,-82.91179389
43465,WALBRIDGE,OH,41.57999634,-83.50041564
